,id,label,gold_similarity
868,1870,104,0.04955568006949671
869,1870,108,0.10452195581560128
870,1871,1206,0.19186177020860515
871,1873,101,0.28418639207118046
872,1874,1806,0.15902674357355778
873,1877,1302,0.1138047102410079
874,1879,806,0.1358183043788626
875,1880,504,0.04063944753858769
876,1881,1907,0.07715655667981774
877,1882,108,0.10483333047556126
878,1883,201,0.09720599758552993
879,1886,1401,0.25850414033822133
880,1888,1302,0.11946068112370405
881,1889,1202,0.3104751794559523
882,1889,1205,0.18940284713551386
883,1889,1302,0.14209847073719478
884,1890,101,0.27040295334790587
885,1892,1302,0.26907056824183956
886,1893,1302,0.256936464984849
887,1897,207,0.09830944000580823
888,1898,201,0.1534813997771297
889,1899,1302,0.09581802480746754
890,1901,201,0.1660316097154885
891,1902,1603,0.0077021576074182705
892,1903,1202,0.07535476690260158
893,1904,201,0.07202316734002553
894,1906,801,0.25048415675190183
895,1906,2001,0.09182045482514645
896,1907,201,0.07423944020732787
897,1908,1302,0.142939353362016
898,1910,1401,0.3109179132859093
899,1910,502,0.13775288648338588
900,1913,108,0.10275538262658203
901,1915,1930,0.24029567516681433
902,1918,1302,0.2090567438673614
903,1921,1202,0.032139422480302944
904,1923,806,0.16818088752476482
905,1923,1302,0.13826741820989166
906,1924,1304,0.11947523722854696
907,1928,1406,0.2782162585919573
908,1928,1302,0.22815938471048725
909,1931,1406,0.036102448011621914
910,1933,1302,0.3088110966118353
911,1936,201,0.13635893579653655
912,1937,201,0.0736875771608448
913,1937,1930,0.35121539551544545
914,1937,1909,0.18317802389252522
915,1939,101,0.1111488668911166
916,1941,1202,0.19407704560070826
917,1941,1205,0.19610816865539427
918,1942,1208,0.13278512671891146
919,1942,1609,0.19205233964802876
920,1944,603,0.2328731763673285
921,1945,2011,0.30100347810953826
922,1947,1304,0.11325471911826665
923,1947,1302,0.3158003495647298
924,1948,1302,0.14223369040499445
925,1949,1304,0.13160134345590127
926,1949,1501,0.12873401800262269
927,1951,201,0.19732081915087757
928,1951,1907,0.05807725680317553
929,1962,1409,0.060226984019124394
930,1963,1302,0.10936122912763227
931,1966,2011,0.2962754470965478
932,1966,108,0.08422520062005348
933,1967,2001,0.2259917443869878
934,1970,2011,0.01676786813658738
935,1971,1205,0.1321649197595483
936,1971,1302,0.08456106171934556
937,1972,1302,0.257563729020038
938,1973,1304,0.02131604016751787
939,1973,1603,0.05158673963249545
940,1981,1901,0.0
941,1987,1305,0.02871837130562517
942,1987,1206,0.01575062328985233
943,1987,207,0.002832680029204303
944,1990,801,0.3327829925062793
945,1990,805,0.07690659153883798
946,1990,806,0.3474514271390069
947,1992,1302,0.14324529364881602
948,1993,1202,0.26965741350938427
949,1993,1211,0.22784843412307895
950,1995,108,0.19451460464338763
951,1996,401,0.24850785886383825
952,1996,709,0.12966077829898368
953,1997,1202,0.1513996344017466
954,1997,1302,0.10658438396447273
955,1998,1304,0.1543985407766679
956,1998,1302,0.18151930263360622
957,2001,1202,0.08422030562495249
958,2001,1205,0.1210650289609631
959,2002,1603,0.0
960,2006,1302,0.1702244541305605
961,2010,1302,0.131039356041561
962,2011,2011,0.06381613021690433
963,2012,1302,0.23447384865029822
964,2014,1302,0.21813813675587784
965,2015,1609,0.24504552465830648
966,2018,1302,0.12704198632595984
967,2021,1302,0.08762377160331962
968,2023,1806,0.29005318522758256
969,2024,207,0.021391996133402043
970,2025,201,0.06566222718388044
971,2028,2011,0.011841381289452644
972,2035,1930,0.10051838017456528
973,2035,2011,0.021395497651864725
974,2040,806,0.28093897142411783
975,2042,1304,0.11785419804775488
976,2044,331,0.1854793343652462
977,2044,325,0.3336380450463912
978,2045,506,0.03128581353632604
979,2046,801,0.23959005453547938
980,2046,806,0.1383699504592763
981,2049,2011,0.3103779606879645
982,2052,529,0.2586404495746366
983,2052,325,0.1553811591172175
984,2053,101,0.20808904930968505
985,2055,1302,0.2565013829369365
986,2056,101,0.14185918020426
987,2059,1302,0.15839797754088492
988,2063,1208,0.24292490630441088
989,2063,1406,0.16243222076186442
990,2065,108,0.1203814196828512
991,2065,503,0.20307745598551358
992,2067,101,0.1194586532625994
993,2071,1302,0.19135054506083538
994,2074,1603,0.0
995,2074,207,0.00798550909897666
996,2077,201,0.05373213600995243
997,2078,1208,0.10247438705368885
998,2079,201,0.036894700899965716
999,2081,201,0.08628197663328169
1000,2083,108,0.06813965250260702
1001,2088,1302,0.1759789462922581
1002,2089,1302,0.12759059969028566
1003,2091,806,0.16409121531365484
1004,2098,201,0.1644782451150566
1005,2099,1302,0.29773439234475235
1006,2106,1206,0.0507747398148881
1007,2106,1207,0.12708008684588232
1008,2107,1521,0.12278190636131833
1009,2108,1406,0.1129292839204992
1010,2109,504,0.04709440188997248
1011,2110,1901,0.0
1012,2112,1005,0.08040873029702875
1013,2116,1202,0.09185542397137354
1014,2123,2011,0.05766664517390037
1015,2128,1401,0.13318355564582163
1016,2128,1302,0.12905077783301935
1017,2135,2032,0.16106554062586
1018,2135,1208,0.15553139153807172
1019,2138,529,0.35024678201878884
1020,2140,201,0.0
1021,2144,603,0.3000130472100867
1022,2145,1901,0.08450091355596
1023,2145,1302,0.14599852444631417
1024,2150,1409,0.055772441702805625
1025,2150,1406,0.3855177381452185
1026,2150,1302,0.1432317433039917
1027,2150,1401,0.28423988011948675
1028,2152,1930,0.22332800359946037
1029,2152,1907,0.12419497246750377
1030,2155,1521,0.19907051163731954
1031,2155,1205,0.08310073278125524
1032,2156,1302,0.3656987074006035
1033,2157,101,0.10198325928987086
1034,2158,201,0.13569791203497183
1035,2158,1302,0.07816746940642658
1036,2163,1401,0.22336255236098368
1037,2165,1202,0.42879885493351594
1038,2165,1211,0.5167305700823419
1039,2167,2011,0.11667975882393185
1040,2169,1302,0.11307050245664509
1041,2171,201,0.09527982198867023
1042,2173,1901,0.019208572475203536
1043,2173,101,0.11046660046054885
1044,2173,1302,0.12597540658168652
1045,2174,101,0.04015936771525978
1046,2177,201,0.06348643104035649
1047,2178,504,0.06582000030554029
1048,2178,505,0.35700484412484035
1049,2181,1907,0.0
1050,2184,108,0.3263154958941206
1051,2186,1302,0.1753512285996237
1052,2188,1302,0.23465405564626637
1053,2189,1302,0.163864500926317
1054,2189,103,0.3263725608065243
1055,2190,101,0.004834506299105367
1056,2193,1302,0.3366812514922823
1057,2196,108,0.23505103756319695
1058,2197,2011,0.07187716991606258
1059,2199,1302,0.21082993825932136
1060,2204,529,0.3842955984291207
1061,2204,1302,0.17658631912710385
1062,2205,2011,0.1048515790003502
1063,2205,1302,0.21437771719156884
1064,2206,803,0.026148011210330734
1065,2207,201,0.1000743198526744
1066,2209,1401,0.42220591491741877
1067,2214,325,0.28174708420199657
1068,2215,108,0.21471991478456934
1069,2219,1302,0.18954540506008588
1070,2220,1202,0.1299777720018694
1071,2220,1203,0.051478932692644454
1072,2220,1205,0.14416524777157236
1073,2220,1207,0.08645226378333966
1074,2221,207,0.1165624903495233
1075,2224,201,0.10339777373391282
1076,2226,806,0.32743671758547926
1077,2228,2032,0.07283027893136435
1078,2228,1930,0.12102489876746944
1079,2229,1302,0.1422784841984719
1080,2229,103,0.11063766815980534
1081,2232,101,0.04990018761924968
1082,2232,806,0.24880462856597899
1083,2233,1609,0.1607430959496853
1084,2233,1202,0.1264134342882929
1085,2236,201,0.14459390395750343
1086,2238,108,0.1322870999685539
1087,2239,207,0.020713227436956146
1088,2240,1609,0.13800648943123658
1089,2243,201,0.08481518196517586
1090,2243,1907,0.0
1091,2246,2011,0.23373240869111883
1092,2247,108,0.058884091897957805
1093,2252,1901,0.04421375113790333
1094,2252,1909,0.13770774271368122
1095,2253,1302,0.15167667718956304
1096,2256,108,0.11770986286848543
1097,2256,1205,0.22496931103619888
1098,2258,201,0.09925726778206205
1099,2260,201,0.09395178979274814
1100,2260,1302,0.12330309393482523
1101,2261,201,0.016187002773408458
1102,2261,108,0.28162698853532947
1103,2262,2001,0.06260292608775676
1104,2267,1302,0.2088378343623709
1105,2272,1930,0.22284359343408117
1106,2273,201,0.04022858079201347
1107,2274,1302,0.15014687736849677
1108,2278,201,0.0
1109,2278,1211,0.23675188190964638
1110,2280,101,0.06805908990227592
1111,2281,1302,0.22848451513780993
1112,2282,103,0.07987356934728458
1113,2286,101,0.0372380021242241
1114,2290,1302,0.13903078880319666
1115,2291,2011,0.11175034865985818
1116,2294,1302,0.16757958735683767
1117,2302,1202,0.08554510904436612
1118,2302,101,0.07129132818604995
1119,2303,201,0.05302473623846115
1120,2310,1930,0.08920443493692362
1121,2310,1302,0.07331808303896248
1122,2311,1302,0.12850126012780924
1123,2312,1406,0.24511499002507073
1124,2313,201,0.026641201091301882
1125,2314,201,0.04425702152308064
1126,2314,1302,0.04525805273914489
1127,2315,1202,0.15795199936290336
1128,2315,332,0.046384045233680504
1129,2317,1302,0.13989211110188832
1130,2320,1304,0.02257637423487468
1131,2320,1401,0.050747559184533705
1132,2327,1401,0.30352756152634497
1133,2328,1202,0.18911773683789854
1134,2328,1206,0.1066782398251108
1135,2328,1207,0.20424271195783655
1136,2329,1901,0.05351633053079417
1137,2330,1406,0.20011461862125504
1138,2330,1302,0.1796798145204717
1139,2332,1302,0.09471649655689086
1140,2334,1211,0.2695018546881831
1141,2334,1205,0.20413191573255673
1142,2336,806,0.17486817355458437
1143,2337,1406,0.17024475883289067
1144,2338,1302,0.1421424960829423
1145,2342,108,0.09351964730203628
1146,2343,1211,0.3760918390032067
1147,2343,1206,0.43915828300477583
1148,2345,201,0.1932538641319452
1149,2346,801,0.17106940721942443
1150,2346,803,0.16276356053338936
1151,2346,806,0.21944239165375615
1152,2349,1401,0.2482575564581096
1153,2349,101,0.171722290707573
1154,2349,1406,0.2834127408745761
1155,2351,331,0.3987750142804041
1156,2352,1907,0.06405892614712401
1157,2353,201,0.16827416455757463
1158,2355,201,0.04645900417467138
1159,2355,207,0.042260312505072985
1160,2360,201,0.0058952710899921965
1161,2361,1603,0.06309253237918575
1162,2362,201,0.06190836936932987
1163,2365,529,0.20713308086398882
1164,2367,103,0.06401216988198702
1165,2370,1401,0.18425144449809777
1166,2370,1406,0.17704750473465716
1167,2371,201,0.044790975915523334
1168,2372,1401,0.27789587680454364
1169,2378,1406,0.054862421921381764
1170,2378,207,0.12107766794831921
1171,2380,1302,0.3064989655442895
1172,2381,101,0.3206833248647248
1173,2381,103,0.11590506896243051
1174,2387,1302,0.09784456808853229
1175,2388,201,0.13728706090460285
1176,2388,108,0.1405378276969732
1177,2392,2001,0.18519508110970917
1178,2394,108,0.05171634219056151
1179,2406,2001,0.22426780496716647
1180,2406,1401,0.11524230165954066
1181,2407,201,0.21173409178899325
1182,2407,207,0.1134136808809939
1183,2417,1603,0.10432698547172083
1184,2418,101,0.12098458417374382
1185,2418,1302,0.1751633568961975
1186,2420,1302,0.1471421883604895
1187,2422,2011,0.33583716797047214
1188,2424,2011,0.0058567534809245165
1189,2425,201,0.010977827872045983
1190,2426,1302,0.28376818588930885
1191,2428,1202,0.05671930532444433
1192,2433,2001,0.24180087832627184
1193,2434,201,0.1270475899489499
1194,2435,201,0.03521500404785041
1195,2435,1211,0.24562519633256197
1196,2436,1609,0.11453086590990137
1197,2436,1603,0.1270915913866279
1198,2437,1401,0.19074753691209023
1199,2438,1001,0.23233287310616754
1200,2438,1002,0.13311116914847151
1201,2440,502,0.10190287980862185
1202,2441,201,0.026876645602729753
1203,2443,1930,0.09076220757657695
1204,2444,1302,0.11657265173767105
1205,2446,1302,0.22309099563070484
1206,2448,506,0.04921949371098944
1207,2449,201,0.0676648536719914
1208,2457,2011,0.5300521089838954
1209,2458,806,0.2941485778309978
1210,2463,1302,0.07702636153789233
1211,2464,201,0.02394435427171842
1212,2467,1302,0.11218979427842167
1213,2469,1302,0.10268705148126384
1214,2470,1907,0.032291614658353465
1215,2470,1909,0.15599776296155438
1216,2474,201,0.13641625775756894
1217,2474,1211,0.0829482296538592
1218,2474,1206,0.03601386255465523
1219,2474,207,0.0043501208637947925
1220,2477,1401,0.3359608781328415
1221,2478,321,0.09305938407699449
1222,2480,201,0.23254208105691834
1223,2481,208,0.07746684327963102
1224,2481,1302,0.21559452368301696
1225,2485,2011,0.25437105994250647
1226,2486,201,0.24111681911831925
1227,2486,1302,0.10200408353265712
1228,2489,201,0.049405719760041863
1229,2491,1302,0.0685129252689992
1230,2493,2001,0.3992748506531818
1231,2494,504,0.02786723724438267
1232,2496,1208,0.3191951893263345
1233,2496,208,0.08544273824952521
1234,2499,201,0.038164419190687054
1235,2501,108,0.20577610760371906
1236,2502,101,0.058459703792148134
1237,2506,2011,0.0861899238086682
1238,2507,201,0.15658680896031346
1239,2509,201,0.05804796520905063
1240,2510,2011,0.2905630891734448
1241,2512,1304,0.09829442256627771
1242,2512,1302,0.22456953540151461
1243,2517,1401,0.08317348976746658
1244,2519,321,0.14445441785565477
1245,2519,108,0.2425184844416856
1246,2523,331,0.07877558908344565
1247,2527,1302,0.27843494789569523
1248,2528,201,0.1373119748298675
1249,2529,806,0.2941485778309978
1250,2532,1304,0.12000483467842857
1251,2533,2011,0.11432335904475434
1252,2536,1302,0.24675248988295045
1253,2537,207,0.0376653655442967
1254,2538,108,0.25389361006606337
1255,2539,529,0.26699736123884926
1256,2539,325,0.1611588897703308
1257,2540,1208,0.07322674279633253
1258,2540,2011,0.22324135040465665
1259,2545,1202,0.208297549408557
1260,2546,101,0.22382871881095082
1261,2548,1930,0.06002272818346816
1262,2549,506,0.344841327312556
1263,2549,1302,0.22002099415056367
1264,2549,103,0.3400439035635949
1265,2552,201,0.07994095642560484
1266,2552,1406,0.21291727964156532
1267,2552,1401,0.2818720989582546
1268,2554,500,0.04518946097757472
1269,2555,1302,0.0869709893760964
1270,2558,603,0.1176083430440191
1271,2562,1302,0.1754919346201979
1272,2565,1005,0.01801176190941916
1273,2565,1006,0.028486746863079095
1274,2565,1302,0.07160285784989166
1275,2566,1406,0.2669251916701313
1276,2567,1302,0.2608483483641034
1277,2568,502,0.06261957977045673
1278,2569,401,0.0
1279,2569,1930,0.29600231266010535
1280,2574,101,0.17316931571729755
1281,2578,1208,0.12701667906916775
1282,2578,1401,0.23138566020677664
1283,2579,201,0.03523143492818
1284,2580,806,0.17129876364853935
1285,2582,1304,0.1708147952114536
1286,2582,108,0.21504778053728432
1287,2582,1302,0.17756732816124157
1288,2583,101,0.16077368533082728
1289,2584,806,0.14320881023069199
1290,2586,2011,0.45572104550288556
1291,2588,1302,0.14058435030478086
1292,2589,201,0.02115682010316306
1293,2591,201,0.14213070855338447
1294,2591,103,0.10946442975466966
1295,2593,701,0.031267890275532687
1296,2594,2011,0.005530541714906008
1297,2595,201,0.09060352360654532
1298,2596,201,0.11988990690549123
1299,2598,1302,0.12915335654900104
1300,2599,504,0.03579541284300558
1301,2599,502,0.06102695430581759
1302,2604,2011,0.1263936317339886
1303,2606,201,0.04645117774655373
1304,2608,1302,0.2268360529117965
1305,2609,108,0.030482950958610727
1306,2613,2011,0.17936805715749604
1307,2618,1203,0.08248908917895786
1308,2618,1302,0.13212403989356214
1309,2620,502,0.12110452484671662
1310,2621,1304,0.05964158686288938
1311,2625,1603,0.09968958352196856
1312,2626,1302,0.09868199766289347
1313,2627,101,0.21055591516691524
1314,2628,2011,0.036961497989706625
1315,2634,1302,0.21128972582900746
1316,2637,104,0.05432032937381516
1317,2637,101,0.24564556982066818
1318,2637,103,0.27058006934084505
1319,2638,201,0.11158042817054593
1320,2638,1603,0.07212043518245757
1321,2638,1909,0.1974262177279816
1322,2639,201,0.04314391893163155
1323,2642,201,0.15260545479868193
1324,2642,529,0.24187876384032986
1325,2646,108,0.05024714845715704
1326,2648,207,0.025665593999671076
1327,2656,2011,0.009025217011515057
1328,2656,1302,0.10097857615519949
1329,2660,201,0.16087991841435292
1330,2661,1603,0.028183451353780482
1331,2664,1304,0.07871652354006156
1332,2664,1302,0.16599945112634668
1333,2666,1609,0.31443855406183097
1334,2666,1603,0.03173355262301215
1335,2667,207,0.05071671315112631
1336,2670,201,0.013614965053803189
1337,2671,201,0.07461826659665179
1338,2674,325,0.14342537695817315
1339,2678,101,0.0753641774337793
1340,2678,1302,0.16712127287257394
1341,2684,108,0.16016551399749446
1342,2686,201,0.09111433551479864
1343,2687,201,0.0
1344,2688,2011,0.04849980629962764
1345,2689,1930,0.03899975132237633
1346,2690,201,0.14896256617681694
1347,2691,1603,0.06500972939532831
1348,2692,1401,0.20182976584807122
1349,2694,1302,0.11991130012939964
1350,2695,201,0.17302577975125655
1351,2697,1302,0.1807423841897363
1352,2698,1205,0.2676264733162293
1353,2702,201,0.04611658276240102
1354,2703,502,0.23668083390293093
1355,2704,2011,0.12901003745750844
1356,2704,1302,0.15489637192295744
1357,2705,1302,0.18138261688134574
1358,2706,529,0.1999024601724733
1359,2710,1603,0.038900275186591574
1360,2713,1302,0.2423253193909747
1361,2715,1302,0.13306015465708412
1362,2715,103,0.08157489755708865
1363,2717,1202,0.07921002411282425
1364,2724,201,0.1142035982394348
1365,2724,207,0.0750325667630316
1366,2727,1302,0.17328778027716374
1367,2728,325,0.19876156941126288
1368,2731,1401,0.17957585203785334
1369,2734,325,0.2200946896602663
1370,2737,1401,0.1377329745754302
1371,2737,1302,0.15091536073139877
1372,2743,201,0.04646143340510503
1373,2745,101,0.3825631588638023
1374,2747,1206,0.22066441401265458
1375,2748,103,0.07468919890414741
1376,2751,1603,0.010930638699034597
1377,2753,1302,0.2357457683489476
1378,2765,803,0.26076724429408027
1379,2765,806,0.29910404633681953
1380,2766,104,0.06853109074546741
1381,2770,2011,0.142418196138243
1382,2770,1302,0.161730137313788
1383,2771,806,0.26418463031733874
1384,2771,1302,0.24488161492256896
1385,2772,1401,0.21064447456032362
1386,2773,1901,0.2029708348328808
1387,2773,1302,0.07152132644446986
1388,2775,1909,0.148011380951997
1389,2776,1302,0.16467117863720665
1390,2779,1304,0.0343721072528037
1391,2785,1302,0.1142966657054036
1392,2786,108,0.168765395109982
1393,2789,201,0.18373952830558218
1394,2789,1302,0.11048572335269768
1395,2791,1907,0.0
1396,2792,108,0.22603145836872376
1397,2793,1406,0.11921064002708284
1398,2795,2001,0.4369437750305997
1399,2797,529,0.31071785165159715
1400,2797,1302,0.19504025031705735
1401,2798,207,0.0
1402,2800,1302,0.15162540003123218
1403,2803,709,0.20962745526381846
1404,2804,201,0.07659536302794333
1405,2805,207,0.037349698941528404
1406,2807,1302,0.1498797173598444
1407,2808,1302,0.3347376362971726
1408,2810,1302,0.13515134351321484
1409,2812,2001,0.3003428764644067
1410,2815,1302,0.10477266286611063
1411,2820,325,0.3480031891913308
1412,2822,1211,0.2544977489891402
1413,2823,201,0.13757699080562114
1414,2823,325,0.16512809912824752
1415,2823,207,0.08203894646168143
1416,2831,201,0.14797320949361437
1417,2833,1302,0.208208965701587
1418,2836,1302,0.24803030281899335
1419,2837,201,0.12981662869029392
1420,2840,1609,0.1186060899632415
1421,2842,207,0.18099497612874652
1422,2843,1302,0.21203261349637734
1423,2844,529,0.20804427931654593
1424,2844,103,0.23578922771908534
1425,2849,2011,0.11351636511746055
1426,2849,101,0.008407750082274576
1427,2852,201,0.021296426811834763
1428,2852,1302,0.15236821467621686
1429,2855,201,0.13073530598329522
1430,2855,108,0.14882404096241025
1431,2855,1205,0.22433109808869056
1432,2857,1930,0.21152984059739885
1433,2858,1002,0.04092265744561864
1434,2859,603,0.26344176782808626
1435,2860,1302,0.17080629512311726
1436,2862,1401,0.24035728139433954
1437,2862,101,0.10671960000261577
1438,2865,806,0.2698966470674998
1439,2868,108,0.1035583509486215
1440,2871,806,0.24135875882940036
1441,2872,101,0.1575183509222202
1442,2874,103,0.09288955929670796
1443,2876,325,0.41921844614349557
1444,2878,1305,0.18394524031651424
1445,2879,1907,0.19501315297413063
1446,2881,806,0.03296691598233282
1447,2882,1909,0.10655621573615821
1448,2882,1302,0.08023788258698539
1449,2884,1409,0.08845920767863329
1450,2884,1401,0.3501992249453929
1451,2885,1202,0.32874875259595987
1452,2886,1304,0.014181836749348076
1453,2886,1302,0.12285498702950888
1454,2891,332,0.0696900742858936
1455,2891,508,0.10934696700958077
1456,2891,1302,0.1172944122485118
1457,2892,1206,0.07956474278281198
1458,2892,1207,0.1260398748905928
1459,2894,1401,0.23112527415559167
1460,2894,1302,0.11973323373876403
1461,2896,207,0.09913135026519534
1462,2898,1202,0.19632731196045586
1463,2898,1205,0.1799922112934288
1464,2900,201,0.05879561534391959
1465,2901,1202,0.03168390399662391
1466,2904,1302,0.07871694638634395
1467,2905,1909,0.13737086140543806
1468,2906,101,0.0777857827005613
1469,2908,1202,0.05660682126028847
1470,2908,1211,0.10312273443310675
1471,2915,1401,0.1375677890120733
1472,2916,1202,0.12961869962453487
1473,2916,1603,0.1313240317718179
1474,2919,1205,0.18252047645758587
1475,2920,806,0.1289653453407637
1476,2922,325,0.3468324391211984
1477,2923,1211,0.22357292645654617
1478,2925,1302,0.19867889289861937
1479,2928,529,0.1855951354821842
1480,2930,2011,0.09046707314954358
1481,2936,2001,0.05866803874443247
1482,2936,101,0.05224681046271297
1483,2939,1304,0.06493427517599581
1484,2943,201,0.008654220818141108
1485,2950,1302,0.12758165586571482
1486,2951,1202,0.09185947676400215
1487,2955,603,0.23259455724732495
1488,2957,103,0.2733420278906556
1489,2961,1302,0.196230530859173
1490,2965,1302,0.14006053769762492
1491,2966,806,0.1330698379526005
1492,2969,504,0.0912034104241136
1493,2969,529,0.23566417302352893
1494,2970,103,0.3108918577293319
1495,2972,1806,0.13584694902648828
1496,2974,1302,0.15176369917795338
1497,2977,207,0.026912741556448974
1498,2979,1205,0.16015501133284246
1499,2979,207,0.02779303106173732
1500,2980,101,0.07231857291003935
1501,2982,1302,0.1258969549715497
1502,2983,201,0.08790375621168622
1503,2983,502,0.08353918126091782
1504,2984,603,0.02645533203464266
1505,2986,1401,0.2681914759867624
1506,2986,1406,0.2764739186024075
1507,2988,1211,0.34216956764425865
1508,2990,505,0.2764540536592402
1509,2991,2001,0.14006374431454083
1510,2993,1304,0.19517363635450471
1511,2993,1302,0.25299833337547706
1512,2994,401,0.18553824432731722
1513,2996,208,0.05234067845398649
1514,2996,201,0.06634912097729266
1515,2997,208,0.08316972115507895
1516,2997,1302,0.19532837715885537
1517,3005,103,0.13754506446314457
1518,3006,803,0.19157782989037042
1519,3007,1909,0.1600411668983996
1520,3007,1302,0.1402509910796637
1521,3009,1202,0.06621205555001482
1522,3009,1205,0.14234549838566948
1523,3010,1401,0.3970076053188979
1524,3013,1806,0.3709309631537592
1525,3014,201,0.1276012059083254
1526,3015,108,0.17037963711761803
1527,3015,604,0.033971222040044845
1528,3016,1304,0.07945332531975655
1529,3016,1302,0.154039439927545
1530,3020,207,0.04917599129689452
1531,3022,104,0.13183853539301482
1532,3022,108,0.09493319072573345
1533,3024,504,0.039288947788731494
1534,3024,505,0.3255834357634706
1535,3024,502,0.06232852332173118
1536,3025,201,0.03882937657489123
1537,3025,101,0.14102781057045144
1538,3027,108,0.09866483260541524
1539,3028,101,0.22146031300373756
1540,3028,1302,0.21015641468762689
1541,3031,325,0.22945088095739505
1542,3032,1521,0.10680613174267548
1543,3032,806,0.2292306868211354
1544,3033,2011,0.10507281800872532
1545,3040,1208,0.09984147062219129
1546,3040,1205,0.10441836152231784
1547,3042,207,0.08357435970158558
1548,3045,1302,0.24602833032268126
1549,3048,806,0.1566104575764875
1550,3050,325,0.2990576044115809
1551,3052,101,0.040991835003692134
1552,3054,1302,0.16772934338664255
1553,3054,103,0.048150779839183755
1554,3055,1302,0.24592316778874065
1555,3057,2001,0.10982691853222058
1556,3057,108,0.34949549036542255
1557,3058,207,0.004939175879274333
1558,3059,801,0.4836318744851429
1559,3059,806,0.40140638915991833
1560,3061,1302,0.11604792367761084
1561,3061,1207,0.1724401298119546
1562,3064,104,0.17084623562882725
1563,3064,1304,0.08892837492260197
1564,3072,108,0.13862621162422076
1565,3073,1806,0.09867887117107722
1566,3075,201,0.16649986394187155
1567,3076,108,0.06595316464852448
1568,3076,207,0.10299936883525715
1569,3080,1401,0.1633584664500742
1570,3081,603,0.1146587113521154
1571,3084,502,0.01597438948415923
1572,3087,201,0.03700554775684725
1573,3090,1211,0.16103595772364512
1574,3090,1302,0.13626181738766485
1575,3091,1930,0.17177909130225963
1576,3093,806,0.16286171474408154
1577,3093,703,0.0862292021922193
1578,3098,2001,0.14297376503601256
1579,3100,1930,0.3199719307437664
1580,3100,1603,0.08560812829712572
1581,3101,1907,0.11600977727615519
1582,3101,1901,0.08787692806234075
1583,3105,207,0.028714553260320845
1584,3108,603,0.32762395048239756
1585,3110,1304,0.02236956744573837
1586,3114,1302,0.12349815787622218
1587,3115,1208,0.0
1588,3116,201,0.031271292201415016
1589,3118,1603,0.023328901495399783
1590,3119,1302,0.17266843744054894
1591,3124,101,0.06577582641404779
1592,3125,201,0.023848142758069665
1593,3126,1401,0.3788239570050898
1594,3127,1302,0.33885872390626504
1595,3130,1202,0.11867332902022368
1596,3130,1901,0.04659679719257857
1597,3130,1302,0.10012942303445747
1598,3132,101,0.1948302262845294
1599,3135,1901,0.12122018698267766
1600,3137,1304,0.07801178747981705
1601,3138,1401,0.22266593782649885
1602,3139,108,0.05449062021116846
1603,3140,1302,0.12772617511498527
1604,3146,104,0.10535684149027744
1605,3146,108,0.029977720147777095
1606,3150,201,0.0042177741686419395
1607,3151,201,0.08537400200680827
1608,3151,1202,0.13838475570803696
1609,3151,207,0.04099516120112032
1610,3152,1211,0.08913151957337587
1611,3162,1205,0.09225629452146561
1612,3164,201,0.09648016744041175
1613,3165,201,0.1581068012584979
1614,3165,1302,0.23021940258510756
1615,3174,1304,0.08848524781173525
1616,3176,201,0.05204795319073251
1617,3180,201,0.17040419302696438
1618,3181,1302,0.16778263844089297
1619,3184,1609,0.09859591184207056
1620,3184,1603,0.10420292529184645
1621,3186,101,0.11696323874495027
1622,3189,1002,0.09144097040744324
1623,3189,101,0.12218894424504682
1624,3189,1302,0.18019567913898543
1625,3191,201,0.20133839824127045
1626,3192,1302,0.16536873190129914
1627,3194,1609,0.278695508381439
1628,3196,331,0.17956008989543995
1629,3198,1202,0.1789208206179062
1630,3198,1205,0.10150729417654872
1631,3198,1207,0.12135369056777706
1632,3200,529,0.3715976228068133
1633,3204,1901,0.09553293111814301
1634,3204,1302,0.12896362232510497
1635,3208,2001,0.24819496257108375
1636,3211,101,0.1048158056361598
1637,3212,1603,0.040344370859102516
1638,3212,1302,0.13982808191639445
1639,3213,1302,0.2415748798747179
1640,3214,506,0.3259377722901913
1641,3214,502,0.16229178505376543
1642,3214,1302,0.1805649516077831
1643,3215,1907,0.030738120821521962
1644,3215,101,0.18581889340512225
1645,3216,201,0.12052196854439486
1646,3219,201,0.23637491841944608
1647,3220,1401,0.36859730754966025
1648,3221,1208,0.1721575840256075
1649,3221,1302,0.08862337147370086
1650,3222,331,0.16674865767119879
1651,3223,101,0.21447304192241076
1652,3228,325,0.2772993648449687
1653,3229,201,0.06528065294562264
1654,3230,2011,0.03788410775181576
1655,3231,1304,0.03525697470552653
1656,3235,101,0.08369175973457402
1657,3236,1302,0.1668971347753332
1658,3239,1302,0.053618490588226014
1659,3240,1202,0.13958012852592955
1660,3240,1205,0.1796184906851126
1661,3244,201,0.06718812119195569
1662,3247,1202,0.12352348397229139
1663,3247,1205,0.2682243275854754
1664,3248,504,0.07766277509246511
1665,3248,502,0.20912264751987805
1666,3251,1302,0.12318177364570615
1667,3256,207,0.0
1668,3258,201,0.09694601576506695
1669,3261,1401,0.4267401384950928
1670,3261,1302,0.2079549797946484
1671,3262,2011,0.020227117626438175
1672,3264,502,0.01171106157434824
1673,3265,1302,0.16585601365704275
1674,3266,201,0.11995589347843842
1675,3267,1907,0.1182585267487364
